Destination Port,Flow Duration,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Bwd IAT Std,Bwd IAT Max,Fwd PSH Flags,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Bytes,Init_Win_bytes_backward,Idle Mean,Idle Std,Idle Max,Idle Min,Label
1074,43,2,2,2,2.0,6,6,6.0,0.0,43.0,0.0,43,0,0.0,0.0,0,0.0,0,0,2,6,3.333333333,2.309401077,5.333333333,0,0,1,0,0,1,5.0,2.0,6.0,2,0,0.0,0.0,0,0,1
443,95876468,3175,985,0,144.3181818,2820,0,367.9130435,682.5285151,2179010.636,3876043.687,10000000,91400000,4352366.19,4744489.442,10100000,4720777.286,10100000,0,0,2820,252.9782609,538.5202973,290004.1106,0,0,1,0,0,1,258.6,144.3181818,367.9130435,3175,139,9381131.778,1636112.463,10000000,5026109,0
63539,250,75,69,6,37.5,6,6,6.0,0.0,125.0,145.6639969244,228,250,250.0,0.0,250,0.0,0,1,6,69,37.5,36.3730669589,1323.0,0,1,0,1,0,0,50.0,37.5,6.0,75,0,0.0,0.0,0,0,0
7039,4,12,6,6,6.0,0,0,0.0,0.0,4.0,0.0,4,4,4.0,0.0,4,0.0,0,0,6,6,6.0,0.0,0.0,0,0,0,1,0,0,9.0,6.0,0.0,12,-1,0.0,0.0,0,0,0
53,115747288,96,48,48,48.0,116,112,114.0,2.828427125,38600000.0,66700000.0,116000000,116000000,116000000.0,0.0,116000000,0.0,116000000,0,48,116,74.4,36.17734097,1308.8,0,0,0,0,0,1,93.0,48.0,114.0,96,-1,116000000.0,0.0,116000000,116000000,0
443,10438904,1744,1397,0,193.7777778,1460,0,470.0,628.1362455,652431.5,2492870.161,10000000,10400000,1300370.25,3515301.098,10000000,3770854.697,10000000,0,0,1460,305.7777778,534.1420339,285307.7124,0,0,1,0,0,0,323.7647059,193.7777778,470.0,1744,8201,10000000.0,0.0,10000000,10000000,0
80,3516960,24,6,6,6.0,0,0,0.0,0.0,1172320.0,2027056.418,3512962,3516960,1172320.0,2027056.418,3512962,0.0,0,0,6,6,6.0,0.0,0.0,0,0,0,1,0,0,7.5,6.0,0.0,24,-1,0.0,0.0,0,0,1
1032,88,2,2,2,2.0,6,6,6.0,0.0,88.0,0.0,88,0,0.0,0.0,0,0.0,0,0,2,6,3.333333333,2.309401077,5.333333333,0,0,1,0,0,1,5.0,2.0,6.0,2,0,0.0,0.0,0,0,1
53,30462,43,43,43,43.0,139,139,139.0,0.0,30462.0,0.0,30462,0,0.0,0.0,0,0.0,0,0,43,139,75.0,55.4256258422,3072.0,0,0,0,0,0,1,112.5,43.0,139.0,43,-1,0.0,0.0,0,0,0
53,38017,84,42,42,42.0,74,74,74.0,0.0,12672.33333,21903.23739,37964,4,4.0,0.0,4,0.0,49,0,42,74,54.8,17.52712184,307.2,0,0,0,0,0,1,68.5,42.0,74.0,84,-1,0.0,0.0,0,0,0
443,15265956,1149,557,0,143.625,266,0,73.33333333,107.9401068,1174304.308,2940684.949,9882852,15300000,2180850.857,3857628.751,9882852,4471100.296,10100000,0,0,557,105.9333333,189.4497546,35891.20952,0,0,1,0,0,0,113.5,143.625,73.33333333,1149,31,9882852.0,0.0,9882852,9882852,0
53,216,82,41,41,41.0,127,127,127.0,0.0,72.0,119.5115057,210,3,3.0,0.0,3,0.0,3,0,41,127,75.4,47.10413995,2218.8,0,0,0,0,0,1,94.25,41.0,127.0,82,-1,0.0,0.0,0,0,0
53,30763,48,48,48,48.0,126,126,126.0,0.0,30763.0,0.0,30763,0,0.0,0.0,0,0.0,0,0,48,126,74.0,45.033321,2028.0,0,0,0,0,0,1,111.0,48.0,126.0,48,-1,0.0,0.0,0,0,0
443,191325,42,6,6,6.0,6,6,6.0,0.0,19132.5,36470.41438,88158,191325,31887.5,43673.3358,88176,46241.77593,88181,0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,6.545454545,6.0,6.0,42,123,0.0,0.0,0,0,0
53,289087,46,46,46,46.0,108,108,108.0,0.0,289087.0,0.0,289087,0,0.0,0.0,0,0.0,0,0,46,108,66.66666667,35.79571669,1281.333333,0,0,0,0,0,1,100.0,46.0,108.0,46,-1,0.0,0.0,0,0,0
80,93,0,0,0,0.0,0,0,0.0,0.0,93.0,0.0,93,93,93.0,0.0,93,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,-1,0.0,0.0,0,0,0
53,252590,66,33,33,33.0,86,86,86.0,0.0,84196.66667,145828.5744,252585,2,2.0,0.0,2,0.0,3,0,33,86,54.2,29.02929555,842.7,0,0,0,0,0,1,67.75,33.0,86.0,66,-1,0.0,0.0,0,0,0
80,118036720,2718,435,0,108.72,796,0,251.6842105,379.9252927,2745040.0,4337342.086,10100000,118000000,4917211.458,4840677.856,10100000,4531985.97,10100000,0,0,796,166.6666667,289.5031009,83812.04545,0,0,1,0,0,0,170.4545455,108.72,251.6842105,2718,298,10000000.0,42524.69949,10100000,9897246,0
10672,1,0,0,0,0.0,0,0,0.0,0.0,1.0,0.0,1,1,1.0,0.0,1,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,-1,0.0,0.0,0,0,0
53,162,70,35,35,35.0,131,131,131.0,0.0,54.0,88.33459119,156,3,3.0,0.0,3,0.0,3,0,35,131,73.4,52.58136552,2764.8,0,0,0,0,0,1,91.75,35.0,131.0,70,-1,0.0,0.0,0,0,0
53,31471,58,58,58,58.0,113,113,113.0,0.0,31471.0,0.0,31471,0,0.0,0.0,0,0.0,0,0,58,113,76.33333333,31.75426481,1008.333333,0,0,0,0,0,1,114.5,58.0,113.0,58,-1,0.0,0.0,0,0,0
80,54,0,0,0,0.0,0,0,0.0,0.0,54.0,0.0,54,54,54.0,0.0,54,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,-1,0.0,0.0,0,0,0
444,66,0,0,0,0.0,6,6,6.0,0.0,66.0,0.0,66,0,0.0,0.0,0,0.0,0,0,0,6,2.0,3.464101615,12.0,0,0,1,0,0,1,3.0,0.0,6.0,0,0,0.0,0.0,0,0,1
7501,4,77,46,0,25.66666667,0,0,0.0,0.0,2.0,1.414213562,3,4,2.0,1.414213562,3,0.0,0,1,0,46,30.75,21.68524844,470.25,0,1,0,1,0,0,41.0,25.66666667,0.0,77,-1,0.0,0.0,0,0,0
59902,162,6,6,6,6.0,6,6,6.0,0.0,162.0,0.0,162,0,0.0,0.0,0,0.0,0,0,6,6,6.0,0.0,0.0,0,0,0,1,1,1,9.0,6.0,6.0,6,32850,0.0,0.0,0,0,0
53,30641,42,42,42,42.0,92,92,92.0,0.0,30641.0,0.0,30641,0,0.0,0.0,0,0.0,0,0,42,92,58.6666666667,28.8675134595,833.3333333333,0,0,0,0,0,1,88.0,42.0,92.0,42,-1,0.0,0.0,0,0,0
80,100754610,748,371,0,93.5,5792,0,1932.5,2181.008184,7750354.615,27800000.0,100000000,101000000,14400000.0,37900000.0,100000000,100071.292,215024,0,0,5792,822.8666667,1610.456806,2593571.124,0,0,0,1,0,0,881.6428571,93.5,1932.5,748,235,100000000.0,0.0,100000000,100000000,1
80,32925,26,20,0,8.666666667,5840,0,2320.2,2436.833027,4703.571429,8085.085422,19670,12687,6343.5,8920.152045,12651,9634.309018,19670,0,0,5840,1291.888889,2110.95076,4456113.111,0,0,1,0,0,1,1453.375,8.666666667,2320.2,26,229,0.0,0.0,0,0,1
80,99676677,362,362,0,51.71428571,7240,0,2319.0,3331.638186,9061516.091,30000000.0,99500000,99500000,16600000.0,40600000.0,99500000,82977.26057,170168,0,0,7240,919.7692308,2243.906941,5035118.359,0,0,0,1,0,0,996.4166667,51.71428571,2319.0,362,235,99500000.0,0.0,99500000,99500000,1
443,3,37,37,37,37.0,0,0,0.0,0.0,3.0,0.0,3,0,0.0,0.0,0,0.0,0,1,0,37,24.66666667,21.36195996,456.3333333,0,1,0,1,0,1,37.0,37.0,0.0,37,122,0.0,0.0,0,0,0
443,1787668,703,267,0,63.90909091,1448,0,395.0,587.483144,89383.4,220348.2627,999518,1686847,168684.7,296720.6114,999518,79954.53003,240345,0,0,1448,211.5,426.6509391,182031.0238,0,0,1,0,0,0,221.5714286,63.90909091,395.0,703,252,0.0,0.0,0,0,0
45755,78,0,0,0,0.0,0,0,0.0,0.0,78.0,0.0,78,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,0.0,0,254,0.0,0.0,0,0,0
123,24046,48,48,48,48.0,48,48,48.0,0.0,24046.0,0.0,24046,0,0.0,0.0,0,0.0,0,0,48,48,48.0,0.0,0.0,0,0,0,0,0,1,72.0,48.0,48.0,48,-1,0.0,0.0,0,0,0
53,48276,160,40,40,40.0,101,101,101.0,0.0,9655.2,13195.39799,24141,24086,8028.666667,13899.99641,24079,0.0,49,0,40,101,57.42857143,29.76495222,885.952381,0,0,0,0,0,0,67.0,40.0,101.0,160,-1,0.0,0.0,0,0,0
52823,108,0,0,0,0.0,0,0,0.0,0.0,108.0,0.0,108,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,0.0,0,32832,0.0,0.0,0,0,0
80,82038394,56,20,0,7.0,11595,0,2901.75,5795.50069,7458035.818,23500000.0,78300000,81600000,11700000.0,29400000.0,78300000,261401.7206,453332,0,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,1,0,0,972.4166667,7.0,2901.75,56,229,78300000.0,0.0,78300000,78300000,1
80,5951679,12,6,0,4.0,0,0,0.0,0.0,1983893.0,3362686.38830965,5866479,5951679,2975839.5,4087981.58483138,5866479,0.0,0,0,0,6,2.4,3.286335345,10.8,0,0,1,0,0,0,3.0,4.0,0.0,12,29200,0.0,0.0,0,0,0
2382,70,0,0,0,0.0,6,6,6.0,0.0,70.0,0.0,70,0,0.0,0.0,0,0.0,0,0,0,6,2.0,3.464101615,12.0,0,0,1,0,0,1,3.0,0.0,6.0,0,0,0.0,0.0,0,0,1
80,1817554,24,6,6,6.0,0,0,0.0,0.0,605851.3333,1045035.347,1812553,1817554,605851.3333,1045035.347,1812553,0.0,0,0,6,6,6.0,0.0,0.0,0,0,0,1,0,0,7.5,6.0,0.0,24,-1,0.0,0.0,0,0,1
443,4,12,6,6,6.0,31,0,15.5,21.9203102168,1.3333333333,2.3094010768,4,4,4.0,0.0,4,0.0,4,0,0,31,9.8,12.1326007105,147.2,1,0,0,0,0,1,12.25,6.0,15.5,12,972,0.0,0.0,0,0,0
2009,97,4,2,2,2.0,6,6,6.0,0.0,32.33333333,26.31222783,49,2,2.0,0.0,2,0.0,49,0,2,6,3.6,2.19089023,4.8,0,0,1,0,0,1,4.5,2.0,6.0,4,0,0.0,0.0,0,0,0
53,86720,51,51,51,51.0,67,67,67.0,0.0,86720.0,0.0,86720,0,0.0,0.0,0,0.0,0,0,51,67,56.33333333,9.237604307,85.33333333,0,0,0,0,0,1,84.5,51.0,67.0,51,-1,0.0,0.0,0,0,0
53,103210139,90,46,44,45.0,190,100,145.0,63.6396103068,34403379.6666667,59507597.6947534,103116833,103176964,103176964.0,0.0,103176964,0.0,103150008,0,44,190,85.2,63.1917716162,3993.2,0,0,0,0,0,1,106.5,45.0,145.0,90,-1,103116833.0,0.0,103116833,103116833,0
1124,2,2,2,2,2.0,6,6,6.0,0.0,2.0,0.0,2,0,0.0,0.0,0,0.0,0,0,2,6,3.333333333,2.309401077,5.333333333,0,0,1,0,0,1,5.0,2.0,6.0,2,0,0.0,0.0,0,0,1
53,23521,42,42,42,42.0,98,98,98.0,0.0,23521.0,0.0,23521,0,0.0,0.0,0,0.0,0,0,42,98,60.66666667,32.33161507,1045.333333,0,0,0,0,0,1,91.0,42.0,98.0,42,-1,0.0,0.0,0,0,0
53,134456,76,38,38,38.0,180,180,180.0,0.0,44818.6666666667,77624.7436989864,134452,1,1.0,0.0,1,0.0,3,0,38,180,94.8,77.7766031657,6049.2,0,0,0,0,0,1,118.5,38.0,180.0,76,-1,0.0,0.0,0,0,0
58604,71,6,6,6,6.0,6,6,6.0,0.0,71.0,0.0,71,0,0.0,0.0,0,0.0,0,0,6,6,6.0,0.0,0.0,0,0,0,1,1,1,9.0,6.0,6.0,6,63919,0.0,0.0,0,0,0
53,210,108,54,54,54.0,118,118,118.0,0.0,70.0,37.2424489,113,48,48.0,0.0,48,0.0,49,0,54,118,79.6,35.05424368,1228.8,0,0,0,0,0,1,99.5,54.0,118.0,108,-1,0.0,0.0,0,0,0
53,61079,70,35,35,35.0,81,81,81.0,0.0,20359.66667,35218.95128,61027,49,49.0,0.0,49,0.0,3,0,35,81,53.4,25.19523765,634.8,0,0,0,0,0,1,66.75,35.0,81.0,70,-1,0.0,0.0,0,0,0
53,62301,72,36,36,36.0,79,79,79.0,0.0,20767.0,35966.03503,62297,1,1.0,0.0,1,0.0,3,0,36,79,53.2,23.55206997,554.7,0,0,0,0,0,1,66.5,36.0,79.0,72,-1,0.0,0.0,0,0,0
27352,25,2,2,2,2.0,6,6,6.0,0.0,25.0,0.0,25,0,0.0,0.0,0,0.0,0,0,2,6,3.333333333,2.309401077,5.333333333,0,0,1,0,0,1,5.0,2.0,6.0,2,0,0.0,0.0,0,0,1
53,165,62,31,31,31.0,31,31,31.0,0.0,55.0,92.66606714,162,1,1.0,0.0,1,0.0,2,0,31,31,31.0,0.0,0.0,0,0,0,0,0,1,38.75,31.0,31.0,62,-1,0.0,0.0,0,0,0
53,183,74,37,37,37.0,77,77,77.0,0.0,61.0,64.49030935,131,4,4.0,0.0,4,0.0,48,0,37,77,53.0,21.9089023,480.0,0,0,0,0,0,1,66.25,37.0,77.0,74,-1,0.0,0.0,0,0,0
901,50,2,2,2,2.0,6,6,6.0,0.0,50.0,0.0,50,0,0.0,0.0,0,0.0,0,0,2,6,3.333333333,2.309401077,5.333333333,0,0,1,0,0,1,5.0,2.0,6.0,2,0,0.0,0.0,0,0,1
3422,101,6,6,6,6.0,6,6,6.0,0.0,33.66666667,27.46512941,51,0,0.0,0.0,0,32.52691193,48,1,6,6,6.0,0.0,0.0,0,1,0,1,1,3,7.5,6.0,6.0,6,256,0.0,0.0,0,0,0
53,80628,78,39,39,39.0,67,67,67.0,0.0,26876.0,46545.4013517984,80622,3,3.0,0.0,3,0.0,3,0,39,67,50.2,15.3362316101,235.2,0,0,0,0,0,1,62.75,39.0,67.0,78,-1,0.0,0.0,0,0,0
443,10824234,580,517,0,116.0,152,0,41.0,74.0540343263,1353029.25,3588739.37388508,10231376,10824234,2706058.5,5166107.98684209,10454119,118909.587893492,222855,0,0,517,74.4,162.5438060613,26420.4888888889,0,0,1,0,0,0,82.6666666667,116.0,41.0,580,237,0.0,0.0,0,0,0
53,23483,55,55,55,55.0,71,71,71.0,0.0,23483.0,0.0,23483,0,0.0,0.0,0,0.0,0,0,55,71,60.33333333,9.237604307,85.33333333,0,0,0,0,0,1,90.5,55.0,71.0,55,-1,0.0,0.0,0,0,0
443,9005664,0,0,0,0.0,0,0,0.0,0.0,4502832.0,2124319.89052544,6004953,9005664,4502832.0,2124319.89052544,6004953,0.0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,-1,6004953.0,0.0,6004953,6004953,0
53,220,90,45,45,45.0,86,86,86.0,0.0,73.33333333,120.088856,212,4,4.0,0.0,4,0.0,4,0,45,86,61.4,22.45662486,504.3,0,0,0,0,0,1,76.75,45.0,86.0,90,-1,0.0,0.0,0,0,0
443,4,12,6,6,6.0,0,0,0.0,0.0,4.0,0.0,4,4,4.0,0.0,4,0.0,0,0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,9.0,6.0,0.0,12,-1,0.0,0.0,0,0,0
80,1113,0,0,0,0.0,0,0,0.0,0.0,1113.0,0.0,1113,1113,1113.0,0.0,1113,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,-1,0.0,0.0,0,0,0
56704,447,0,0,0,0.0,0,0,0.0,0.0,447.0,0.0,447,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,0.0,0,33304,0.0,0.0,0,0,0
80,1743112,26,20,0,8.666666667,7300,0,2320.2,3022.508098,249016.0,649893.5514,1722747,19966,9983.0,14115.26557,19964,858127.3874,1722747,0,0,7300,1291.888889,2460.652985,6054813.111,0,0,1,0,0,1,1453.375,8.666666667,2320.2,26,229,0.0,0.0,0,0,1
9110,36,0,0,0,0.0,6,6,6.0,0.0,36.0,0.0,36,0,0.0,0.0,0,0.0,0,0,0,6,2.0,3.464101615,12.0,0,0,1,0,0,1,3.0,0.0,6.0,0,0,0.0,0.0,0,0,1
389,201,414,207,207,207.0,163,163,163.0,0.0,67.0,110.8512517,195,3,3.0,0.0,3,0.0,3,0,163,207,189.4,24.09979253,580.8,0,0,0,0,0,1,236.75,207.0,163.0,414,-1,0.0,0.0,0,0,0
443,44656011,1436,535,0,42.23529412,2920,0,1564.833333,847.8716515,595413.48,2267404.581,10100000,44700000,1353212.455,3325760.666,10200000,3039307.687,10200000,0,0,2920,872.1948052,988.4071189,976948.6326,0,0,1,0,0,1,883.6710526,42.23529412,1564.833333,1436,254,10000000.0,49682.3475,10100000,9994976,0
443,66168724,1156,430,0,72.25,1701,0,327.3333333,569.9117308,2205624.133,4050702.174,10000000,61400000,4094948.267,5023814.214,10100000,4932518.098,10100000,0,0,1701,189.5625,415.7974024,172887.4798,0,0,1,0,0,0,195.6774194,72.25,327.3333333,1156,236,9995879.667,10413.63947,10000000,9974647,0
443,60462374,881,491,0,62.92857143,1460,0,359.9285714,569.6637962,2239347.185,4215347.84,10000000,60500000,4650951.846,5173974.209,10100000,5181973.334,10100000,0,0,1460,204.137931,427.7363778,182958.4089,0,0,1,0,0,1,211.4285714,62.92857143,359.9285714,881,79,9977909.5,47162.44532,10000000,9883211,0
53,163670,47,47,47,47.0,195,195,195.0,0.0,163670.0,0.0,163670,0,0.0,0.0,0,0.0,0,0,47,195,96.33333333,85.44783984,7301.333333,0,0,0,0,0,1,144.5,47.0,195.0,47,-1,0.0,0.0,0,0,0
80,37056,0,0,0,0.0,0,0,0.0,0.0,37056.0,0.0,37056,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,0.0,0,1013,0.0,0.0,0,0,0
1042,5007555,252,117,0,36.0,6,0,3.0,3.464101615,500755.5,1514564.204,4807583,5007555,834592.5,2044154.794,5007206,115378.2576,199866,0,0,117,22.0,44.46653491,1977.272727,0,0,1,0,0,0,24.0,36.0,3.0,252,256,0.0,0.0,0,0,0
4006,66,0,0,0,0.0,6,6,6.0,0.0,66.0,0.0,66,0,0.0,0.0,0,0.0,0,0,0,6,2.0,3.464101615,12.0,0,0,1,0,0,1,3.0,0.0,6.0,0,0,0.0,0.0,0,0,1
62078,44,0,0,0,0.0,6,6,6.0,0.0,44.0,0.0,44,0,0.0,0.0,0,0.0,0,0,0,6,2.0,3.464101615,12.0,0,0,1,0,0,1,3.0,0.0,6.0,0,0,0.0,0.0,0,0,1
53,289,46,23,23,23.0,23,23,23.0,0.0,96.33333333,165.122177,287,1,1.0,0.0,1,0.0,1,0,23,23,23.0,0.0,0.0,0,0,0,0,0,1,28.75,23.0,23.0,46,-1,0.0,0.0,0,0,0
53,48685,53,53,53,53.0,101,101,101.0,0.0,48685.0,0.0,48685,0,0.0,0.0,0,0.0,0,0,53,101,69.0,27.71281292,768.0,0,0,0,0,0,1,103.5,53.0,101.0,53,-1,0.0,0.0,0,0,0
443,5087094,752,517,0,83.55555556,1448,0,466.0,636.7533723,317943.375,1228296.819,4923636,5087094,635886.75,1732737.123,4923636,19752.8858,44065,0,0,1448,248.8888889,470.521099,221390.1046,0,0,1,0,0,0,263.5294118,83.55555556,466.0,752,12579,0.0,0.0,0,0,0
80,94,12,6,6,6.0,0,0,0.0,0.0,94.0,0.0,94,94,94.0,0.0,94,0.0,0,0,6,6,6.0,0.0,0.0,0,0,0,1,0,0,9.0,6.0,0.0,12,-1,0.0,0.0,0,0,0
46724,24,0,0,0,0.0,0,0,0.0,0.0,24.0,0.0,24,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,0.0,0,229,0.0,0.0,0,0,0
53,176,46,23,23,23.0,23,23,23.0,0.0,58.66666667,100.7488627,175,0,0.0,0.0,0,0.0,1,0,23,23,23.0,0.0,0.0,0,0,0,0,0,1,28.75,23.0,23.0,46,-1,0.0,0.0,0,0,0
80,1318003,24,6,6,6.0,0,0,0.0,0.0,439334.3333,760822.0844,1317856,1318003,439334.3333,760822.0844,1317856,0.0,0,0,6,6,6.0,0.0,0.0,0,0,0,1,0,0,7.5,6.0,0.0,24,-1,0.0,0.0,0,0,1
80,5223944,18,6,0,4.5,2,2,2.0,0.0,1044788.8,1542345.413,3600634,5223944,1741314.667,1714166.776,3600634,0.0,1399564,0,0,6,3.142857143,2.794552524,7.80952381,0,0,1,0,0,0,3.666666667,4.5,2.0,18,14600,0.0,0.0,0,0,0
80,99199815,302,296,0,43.14285714,7240,0,1932.5,2695.639126,8266651.25,28600000.0,99000000,99100000,16500000.0,40400000.0,99000000,65040.986,148098,0,0,7240,849.7857143,1935.844883,3747495.412,0,0,0,1,0,0,915.1538462,43.14285714,1932.5,302,235,99000000.0,0.0,99000000,99000000,1
53,24377,76,38,38,38.0,90,90,90.0,0.0,8125.666667,14070.60345,24373,1,1.0,0.0,1,0.0,3,0,38,90,58.8,28.48157299,811.2,0,0,0,0,0,1,73.5,38.0,90.0,76,-1,0.0,0.0,0,0,0
443,33018846,2386,677,0,61.17948718,2920,0,1479.890909,1034.569345,355041.3548,1760090.355,9994004,23100000,608534.8158,2272077.286,10200000,2313720.983,10200000,0,0,2920,881.8947368,1059.850466,1123283.01,0,0,1,0,0,1,891.2765957,61.17948718,1479.890909,2386,672,9993136.0,1227.537372,9994004,9992268,0
56205,91851001,11613,5840,0,1659.0,20,0,6.888888889,5.30199124,6123400.067,22300000.0,86500000,91900000,15300000.0,36900000.0,90600000,30400000.0,86500000,0,0,5840,687.1176471,1707.681172,2916174.985,0,0,0,1,1,1,730.0625,1659.0,6.888888889,11613,256,86500000.0,0.0,86500000,86500000,0
80,91809293,56,20,0,7.0,7215,0,2321.4,3327.769794,7650774.417,22900000.0,79700000,90800000,13000000.0,29700000.0,79700000,479066.3979,958992,0,0,7215,833.5,2175.302587,4731941.346,0,0,0,1,0,0,897.6153846,7.0,2321.4,56,229,45400000.0,48400000.0,79700000,11200000,1
53,180,88,44,44,44.0,100,100,100.0,0.0,60.0,63.85138996,129,3,3.0,0.0,3,0.0,48,0,44,100,66.4,30.67246322,940.8,0,0,0,0,0,1,83.0,44.0,100.0,88,-1,0.0,0.0,0,0,0
53,25199,120,30,30,30.0,101,101,101.0,0.0,3599.857143,9118.375283,24270,25064,8354.666667,14454.25371,25045,490.3981376,874,0,30,101,61.55555556,37.42028565,1400.277778,0,0,0,0,0,1,69.25,30.0,101.0,120,-1,0.0,0.0,0,0,0
80,612,0,0,0,0.0,0,0,0.0,0.0,612.0,0.0,612,612,612.0,0.0,612,0.0,0,0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0.0,0,-1,0.0,0.0,0,0,1
52765,3,37,31,6,18.5,0,0,0.0,0.0,3.0,0.0,3,3,3.0,0.0,3,0.0,0,1,6,31,22.66666667,14.43375673,208.3333333,0,1,0,1,0,0,34.0,18.5,0.0,37,-1,0.0,0.0,0,0,0
53,38403,62,31,31,31.0,47,47,47.0,0.0,12801.0,22126.09448,38350,49,49.0,0.0,49,0.0,4,0,31,47,37.4,8.76356092,76.8,0,0,0,0,0,1,46.75,31.0,47.0,62,-1,0.0,0.0,0,0,0
52264,3,31,31,0,15.5,0,0,0.0,0.0,3.0,0.0,3,3,3.0,0.0,3,0.0,0,1,0,31,20.66666667,17.89785834,320.3333333,0,1,0,1,0,0,31.0,15.5,0.0,31,-1,0.0,0.0,0,0,0
42458,51,0,0,0,0.0,0,0,0.0,0.0,51.0,0.0,51,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0.0,0.0,0.0,0,43440,0.0,0.0,0,0,0
51870,2988,425,318,0,85.0,6,6,6.0,0.0,373.5,668.2157479,1487,2988,747.0,859.9178255,1537,810.6234226,1429,1,0,318,76.7,128.9996124,16640.9,0,1,0,1,0,0,85.22222222,85.0,6.0,425,0,0.0,0.0,0,0,0
443,48,0,0,0,0.0,0,0,0.0,0.0,48.0,0.0,48,48,48.0,0.0,48,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,-1,0.0,0.0,0,0,0
3690,62,0,0,0,0.0,6,6,6.0,0.0,62.0,0.0,62,0,0.0,0.0,0,0.0,0,0,0,6,2.0,3.464101615,12.0,0,0,1,0,0,1,3.0,0.0,6.0,0,0,0.0,0.0,0,0,1
56510,2013,43,31,6,14.33333333,6,6,6.0,0.0,671.0,987.3180845,1810,2013,1006.5,1136.320597,1810,0.0,0,0,6,31,11.0,11.18033989,125.0,0,0,0,1,0,0,13.75,14.33333333,6.0,43,0,0.0,0.0,0,0,0
443,117534345,2994,1886,0,187.125,2796,0,349.7142857,738.4104996,4052908.448,15100000.0,58900000,118000000,7835623.0,20600000.0,58900000,22100000.0,59000000,0,0,2796,254.516129,599.8914275,359869.7247,0,0,1,0,0,0,263.0,187.125,349.7142857,2994,145,58700000.0,360105.442,58900000,58400000,0
443,10204063,961,517,0,48.05,3326,0,1621.615385,1120.303283,226756.9556,1489993.355,9999491,10200000,535303.1053,2291944.838,9999584,2003357.06,10000000,0,0,3326,917.5106383,1147.834083,1317523.081,0,0,1,0,0,1,937.4565217,48.05,1621.615385,961,61,9999491.0,0.0,9999491,9999491,0
53,25359,76,38,38,38.0,86,86,86.0,0.0,8453.0,14596.01028,25307,49,49.0,0.0,49,0.0,3,0,38,86,57.2,26.29068276,691.2,0,0,0,0,0,1,71.5,38.0,86.0,76,-1,0.0,0.0,0,0,0
53,162,46,23,23,23.0,39,39,39.0,0.0,54.0,88.334591186,156,3,3.0,0.0,3,0.0,3,0,23,39,29.4,8.7635609201,76.8,0,0,0,0,0,1,36.75,23.0,39.0,46,-1,0.0,0.0,0,0,0
54228,218,0,0,0,0.0,0,0,0.0,0.0,218.0,0.0,218,218,218.0,0.0,218,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,-1,0.0,0.0,0,0,0
443,243591,376,195,0,47.0,1594,0,564.5,752.5736509,18737.76923,47559.20519,174465,243591,34798.71429,62371.7117,174465,12643.73047,26890,0,0,1594,250.8666667,524.7306611,275342.2667,0,0,1,0,0,0,268.7857143,47.0,564.5,376,30,0.0,0.0,0,0,0
54651,88,0,0,0,0.0,6,6,6.0,0.0,29.3333333333,47.3532821812,84,0,0.0,0.0,0,1.4142135624,3,0,0,6,3.6,3.286335345,10.8,0,0,0,1,0,3,4.5,0.0,6.0,0,0,0.0,0.0,0,0,0
